retailer_id,business_name,owner_name,owner_gender,owner_age,phone_number,email,shop_type,state,urbanization_level,latitude,longitude,years_in_business,months_in_business,num_employees,has_business_registration,mobile_money_pattern,monthly_mobile_money_txns,credit_segment,credit_limit,is_defaulter,onboarding_date,account_status
RTL_000646,Patience's Provisions,Patience Ogunleye,Female,36,08036025922,patience.ogunleye@gmail.com,Kiosk,Anambra,Peri-Urban,5.743057,7.061313,10,124,1,True,Regular User,13,Excellent,573497,False,2025-01-12,Active
RTL_000647,Paul's Shop,Paul Abiola,Female,34,08150644742,paul.abiola@gmail.com,Kiosk,Lagos,Peri-Urban,6.628032,3.795622,1,18,1,True,Non-User,0,Good,323401,False,2025-01-10,Active
RTL_000648,Gloria's Shop,Gloria Adeyemi,Female,28,08130940777,gloria.adeyemi@outlook.com,Provision Store,Kano,Rural,11.869858,8.683095,8,101,2,False,Light User,9,Excellent,655397,False,2025-02-04,Active
RTL_000649,Peter's Store,Peter Eze,Female,60,08057339776,peter.eze@yahoo.com,Mini Mart,Lagos,Rural,6.546,3.812476,9,112,3,True,Non-User,1,Excellent,465642,False,2024-07-20,Active
RTL_000650,Charity's Store,Charity Ibrahim,Female,45,08059038498,charity.ibrahim@gmail.com,Mini Mart,Lagos,Urban,6.520704,3.297575,2,24,4,True,Non-User,1,Excellent,488754,False,2025-04-14,Active
RTL_000651,Paul's Store,Paul Oyekan,Female,39,08102050209,paul.oyekan@outlook.com,Mini Mart,Rivers,Urban,4.515951,7.540332,16,195,2,False,Regular User,18,Good,383196,False,2025-01-20,Active
RTL_000652,Mary's Mart,Mary Oyekan,Female,41,08161016224,mary.oyekan@outlook.com,Provision Store,Edo,Urban,6.798484,6.013972,21,258,3,True,Regular User,18,Good,498505,False,2025-04-16,Active
RTL_000653,Gabriel's Ventures,Gabriel Adetokunbo,Female,48,08058279501,gabriel.adetokunbo@yahoo.com,Provision Store,Kano,Urban,12.372106,8.696941,3,47,2,True,Light User,6,Excellent,519968,False,2025-01-23,Active
RTL_000654,Ruth's Mart,Ruth Ogunleye,Male,35,08166168147,ruth.ogunleye@gmail.com,Mini Mart,Kano,Peri-Urban,12.122098,8.174735,15,191,2,True,Regular User,17,High Risk,83379,False,2024-08-02,Active
RTL_000655,Juliet's Store,Juliet Uche,Male,63,08114586833,juliet.uche@outlook.com,Kiosk,Rivers,Peri-Urban,5.243706,7.080063,24,291,1,False,Light User,3,Good,333251,False,2024-12-04,Active
RTL_000656,Emmanuel's Store,Emmanuel Nnamani,Female,26,08069817946,emmanuel.nnamani@outlook.com,Kiosk,Rivers,Peri-Urban,4.881056,7.265306,6,82,1,False,Non-User,0,Good,319284,False,2024-12-16,Active
RTL_000657,Daniel's Mart,Daniel Ojo,Male,60,08148995299,daniel.ojo@yahoo.com,Kiosk,Edo,Peri-Urban,6.188906,5.707026,17,206,1,True,Regular User,16,Excellent,682744,False,2024-07-18,Active
RTL_000658,Emmanuel's Ventures,Emmanuel Oyekan,Male,60,08117729343,emmanuel.oyekan@gmail.com,Kiosk,Anambra,Urban,6.42907,6.995066,23,279,1,False,Light User,5,Moderate Risk,71832,False,2025-03-23,Active
RTL_000659,Mark's Store,Mark Obasanjo,Male,32,08037139660,mark.obasanjo@yahoo.com,Provision Store,Delta,Peri-Urban,6.10811,5.740657,12,149,2,False,Non-User,1,Good,427561,False,2025-02-17,Active
RTL_000660,Samuel's Mart,Samuel Obasanjo,Female,53,08033034414,samuel.obasanjo@yahoo.com,Kiosk,Lagos,Peri-Urban,6.303485,3.45858,17,214,2,False,Regular User,12,Moderate Risk,191418,False,2025-04-25,Active
RTL_000661,Gabriel's Ventures,Gabriel Ibrahim,Female,29,08035015569,gabriel.ibrahim@outlook.com,Mini Mart,Edo,Urban,6.059897,5.661834,3,42,4,False,Light User,6,Excellent,746756,False,2024-08-26,Active
RTL_000662,Paul's Store,Paul Okafor,Female,29,09052355770,paul.okafor@outlook.com,Kiosk,Kano,Peri-Urban,12.028969,8.408717,9,113,2,False,Light User,9,Good,260386,False,2025-01-19,Active
RTL_000663,Juliet's Shop,Juliet Chukwu,Female,23,07062785760,juliet.chukwu@outlook.com,Kiosk,Lagos,Peri-Urban,6.657429,3.457489,3,44,1,False,Light User,8,Excellent,428365,False,2025-04-13,Active
RTL_000664,Emmanuel's Mart,Emmanuel Ekwueme,Female,54,08055880395,emmanuel.ekwueme@yahoo.com,Mini Mart,Lagos,Urban,6.396395,3.726212,10,120,3,True,Regular User,16,Good,265457,False,2024-08-09,Active
RTL_000665,Sarah's Store,Sarah Eze,Male,38,08104056829,sarah.eze@outlook.com,Kiosk,Lagos,Urban,6.536302,3.198818,13,158,1,True,Regular User,11,High Risk,28998,False,2024-11-04,Active
RTL_000666,Andrew's Provisions,Andrew Ojo,Female,34,08109145046,andrew.ojo@gmail.com,Mini Mart,FCT,Urban,8.825876,7.789267,14,169,4,True,Regular User,16,Excellent,553535,False,2024-12-31,Active
RTL_000667,Samuel's Provisions,Samuel Eze,Female,47,09073574384,samuel.eze@gmail.com,Provision Store,Lagos,Urban,6.673492,3.446363,13,161,3,False,Regular User,13,Good,393949,False,2025-01-06,Active
RTL_000668,Comfort's Store,Comfort Ogunleye,Female,42,08160317807,comfort.ogunleye@outlook.com,Mini Mart,Delta,Urban,5.460516,5.461121,16,203,3,True,Heavy User,22,Good,263107,False,2025-02-13,Active
RTL_000669,Agnes's Shop,Agnes Adetokunbo,Female,30,08135784521,agnes.adetokunbo@outlook.com,Provision Store,Kaduna,Urban,10.455978,7.790173,9,113,2,False,Regular User,16,Good,304649,False,2025-04-19,Active
RTL_000670,Joshua's Shop,Joshua Ekwueme,Male,57,08130768104,joshua.ekwueme@gmail.com,Provision Store,Rivers,Urban,4.69156,7.189849,9,109,1,True,Regular User,13,Good,392127,False,2024-07-27,Active
RTL_000671,Peace's Ventures,Peace Nnamani,Male,63,09051570184,peace.nnamani@gmail.com,Kiosk,Lagos,Urban,6.545668,3.0513,16,196,2,False,Regular User,17,Moderate Risk,87116,False,2025-05-15,Active
RTL_000672,Faith's Ventures,Faith Oshodi,Female,36,08154353344,faith.oshodi@outlook.com,Provision Store,Delta,Peri-Urban,5.802816,5.723056,16,201,2,False,Regular User,15,Excellent,727452,False,2025-07-01,Active
RTL_000673,Benjamin's Mart,Benjamin Balogun,Female,27,08157142241,benjamin.balogun@gmail.com,Provision Store,Lagos,Peri-Urban,6.355001,3.739711,7,95,2,False,Light User,5,Fair,270198,False,2025-03-19,Active
RTL_000674,Stephen's Ventures,Stephen Uche,Female,23,08038138585,stephen.uche@yahoo.com,Superette,Lagos,Rural,6.184474,3.666526,3,40,2,True,Regular User,18,Excellent,599041,False,2024-10-29,Active
RTL_000675,Andrew's Shop,Andrew Oshodi,Male,27,08114932149,andrew.oshodi@yahoo.com,Market Stall,Lagos,Peri-Urban,6.70451,3.54828,7,86,2,False,Heavy User,31,Good,433741,False,2025-03-31,Active
RTL_000676,Charity's Ventures,Charity Nnamani,Male,22,07060207016,charity.nnamani@gmail.com,Mini Mart,Lagos,Rural,6.504637,3.502942,2,35,3,False,Regular User,19,Good,299107,False,2025-04-17,Active
RTL_000677,Simon's Store,Simon Chukwu,Female,33,07036299795,simon.chukwu@yahoo.com,Market Stall,Edo,Peri-Urban,5.894338,5.761268,13,157,2,False,Regular User,15,High Risk,62597,False,2024-10-13,Active
RTL_000678,Victoria's Mart,Victoria Nnamani,Female,52,09053817921,victoria.nnamani@outlook.com,Kiosk,Kano,Urban,12.215662,8.095578,13,165,1,True,Non-User,1,Fair,222240,False,2024-08-28,Active
RTL_000679,Simon's Provisions,Simon Adeyemi,Female,35,08067477332,simon.adeyemi@outlook.com,Kiosk,Lagos,Peri-Urban,6.215209,3.432042,15,180,1,False,Heavy User,20,Fair,163727,False,2024-11-01,Active
RTL_000680,Michael's Mart,Michael Nnamani,Female,27,09075625577,michael.nnamani@gmail.com,Kiosk,Lagos,Peri-Urban,6.190814,3.665567,7,87,1,False,Light User,3,Moderate Risk,190893,False,2025-05-07,Active
RTL_000681,Mark's Store,Mark Oshodi,Female,41,07061577245,mark.oshodi@outlook.com,Provision Store,Rivers,Rural,4.836591,7.037398,14,175,2,False,Regular User,15,Fair,260373,False,2024-10-13,Active
RTL_000682,Philip's Ventures,Philip Akinwale,Male,59,08108161581,philip.akinwale@yahoo.com,Kiosk,Anambra,Urban,6.101141,7.378143,16,203,1,False,Regular User,12,Moderate Risk,126586,False,2025-05-17,Active
RTL_000683,Comfort's Ventures,Comfort Balogun,Female,64,07066963938,comfort.balogun@gmail.com,Provision Store,Ogun,Urban,7.263289,3.505162,21,254,3,True,Regular User,16,Good,352404,False,2024-11-14,Active
RTL_000684,Joseph's Provisions,Joseph Oyekan,Female,53,07031539669,joseph.oyekan@yahoo.com,Provision Store,Lagos,Peri-Urban,6.529732,3.526909,24,288,3,False,Regular User,10,Good,318513,False,2024-08-06,Active
RTL_000685,Benjamin's Ventures,Benjamin Adeyemi,Female,25,08113219719,benjamin.adeyemi@outlook.com,Kiosk,Oyo,Urban,8.143717,4.215203,5,63,2,True,Heavy User,34,Excellent,622115,False,2025-04-03,Active
RTL_000686,Stephen's Provisions,Stephen Adeyemi,Female,60,08168172461,stephen.adeyemi@outlook.com,Mini Mart,FCT,Urban,8.869406,7.244711,18,219,4,True,Heavy User,33,Good,308122,False,2025-01-27,Active
RTL_000687,Sarah's Store,Sarah Ogunleye,Female,53,08079657013,sarah.ogunleye@gmail.com,Mini Mart,Rivers,Peri-Urban,4.660028,7.243541,6,73,2,True,Regular User,18,Moderate Risk,131527,False,2025-06-08,Active
RTL_000688,Joseph's Ventures,Joseph Eze,Female,59,09070227846,joseph.eze@outlook.com,Kiosk,Delta,Urban,5.470038,5.677511,9,116,1,True,Heavy User,27,Excellent,730918,False,2025-01-16,Active
RTL_000689,Comfort's Ventures,Comfort Obi,Female,40,07063354946,comfort.obi@outlook.com,Market Stall,Kano,Peri-Urban,12.026238,8.6641,19,233,1,True,Heavy User,35,Excellent,606994,False,2025-06-26,Active
RTL_000690,Charity's Mart,Charity Oshodi,Female,63,08069098624,charity.oshodi@gmail.com,Kiosk,Anambra,Urban,6.658012,7.18722,19,231,1,True,Light User,5,Fair,329022,False,2024-10-20,Active
RTL_000691,Simon's Mart,Simon Ogunleye,Female,30,09078008514,simon.ogunleye@gmail.com,Kiosk,Ogun,Urban,6.474129,3.378824,10,124,1,True,Light User,9,Fair,172838,False,2024-09-25,Active
RTL_000692,Samuel's Shop,Samuel Olawale,Female,47,07039656666,samuel.olawale@outlook.com,Mini Mart,Oyo,Peri-Urban,7.970279,3.9742,8,101,5,True,Heavy User,37,Good,292082,False,2024-12-25,Active
RTL_000693,Peace's Shop,Peace Adeyemi,Female,42,08072723865,peace.adeyemi@yahoo.com,Provision Store,FCT,Peri-Urban,9.529611,6.952734,17,212,1,False,Regular User,15,Excellent,669514,False,2024-11-01,Active
RTL_000694,Sarah's Shop,Sarah Obi,Female,40,08142201027,sarah.obi@outlook.com,Kiosk,Kaduna,Peri-Urban,10.50509,7.127764,20,250,1,True,Regular User,11,Excellent,417184,False,2024-07-20,Active
RTL_000695,Victoria's Provisions,Victoria Oshodi,Female,36,08101267969,victoria.oshodi@gmail.com,Provision Store,Lagos,Rural,6.545549,3.876427,13,161,2,False,Light User,8,Good,406257,False,2025-02-17,Active
RTL_000696,Simon's Provisions,Simon Adeyemi,Female,29,08036876532,simon.adeyemi@yahoo.com,Kiosk,Kaduna,Rural,10.297632,7.100228,9,109,1,False,Regular User,10,Excellent,491685,False,2024-07-13,Active
RTL_000697,Cornelius's Ventures,Cornelius Obasanjo,Male,49,08039738468,cornelius.obasanjo@outlook.com,Mini Mart,Oyo,Urban,7.604021,4.289729,20,243,2,True,Heavy User,37,Fair,281776,False,2024-08-04,Active
RTL_000698,Grace's Mart,Grace Uche,Female,40,08030975197,grace.uche@outlook.com,Market Stall,Others,Urban,8.888345,8.841493,9,112,1,False,Regular User,13,Excellent,417215,False,2025-06-15,Active
RTL_000699,Peace's Store,Peace Ibrahim,Female,43,08108478189,peace.ibrahim@gmail.com,Mini Mart,Oyo,Rural,8.312292,4.083603,22,275,3,False,Light User,7,Excellent,599695,False,2024-12-18,Active
RTL_000700,James's Shop,James Ibrahim,Male,22,07061894905,james.ibrahim@outlook.com,Provision Store,Edo,Peri-Urban,6.599619,5.271603,2,32,3,True,Heavy User,28,Fair,204091,False,2025-02-06,Active
RTL_000701,Nathaniel's Store,Nathaniel Abiola,Female,36,07067879565,nathaniel.abiola@yahoo.com,Provision Store,Kano,Urban,12.396949,8.588724,10,127,2,True,Regular User,19,Good,333984,False,2024-10-31,Active
RTL_000702,Grace's Mart,Grace Obi,Female,30,08100949407,grace.obi@outlook.com,Provision Store,Kaduna,Urban,10.080257,7.329973,10,120,1,True,Light User,5,Good,346190,False,2025-04-10,Active
RTL_000703,Mark's Shop,Mark Obi,Female,55,08050490471,mark.obi@gmail.com,Kiosk,Lagos,Urban,6.167461,3.803834,8,96,2,True,Non-User,1,Good,464889,False,2024-10-18,Active
RTL_000704,Grace's Ventures,Grace Uche,Male,47,08064429444,grace.uche@gmail.com,Kiosk,Ogun,Rural,6.886091,3.574397,4,49,1,True,Heavy User,24,High Risk,68786,False,2024-07-09,Active
RTL_000705,Joshua's Store,Joshua Oyekan,Female,35,08052927524,joshua.oyekan@outlook.com,Market Stall,Kaduna,Urban,10.760253,7.052752,14,176,1,True,Heavy User,33,Excellent,442176,False,2025-03-19,Active
RTL_000706,Deborah's Shop,Deborah Ibrahim,Male,30,07062805129,deborah.ibrahim@gmail.com,Provision Store,Kano,Urban,11.957936,8.269041,10,124,2,True,Light User,3,Good,387138,False,2024-10-07,Active
RTL_000707,Michael's Provisions,Michael Adetokunbo,Female,50,08156637239,michael.adetokunbo@outlook.com,Provision Store,Lagos,Urban,6.801561,3.108187,8,98,1,False,Heavy User,29,Fair,154297,False,2024-11-01,Active
RTL_000708,Joshua's Mart,Joshua Eze,Male,62,08034102767,joshua.eze@yahoo.com,Kiosk,Lagos,Peri-Urban,6.363488,3.589095,8,96,1,False,Regular User,18,Fair,176437,False,2025-01-30,Active
RTL_000709,Mary's Provisions,Mary Okafor,Female,37,08118366742,mary.okafor@outlook.com,Provision Store,FCT,Urban,9.465246,7.168602,17,215,1,False,Regular User,12,Excellent,575112,False,2024-12-12,Active
RTL_000710,Mark's Provisions,Mark Adetokunbo,Female,26,08034765801,mark.adetokunbo@outlook.com,Kiosk,Lagos,Peri-Urban,6.368838,3.665853,6,82,1,True,Regular User,15,Fair,188502,False,2024-08-21,Active
RTL_000711,Esther's Mart,Esther Balogun,Female,33,09056945441,esther.balogun@yahoo.com,Kiosk,Anambra,Urban,6.663244,7.545917,13,167,1,True,Light User,5,Fair,160745,False,2024-09-25,Active
RTL_000712,Cornelius's Ventures,Cornelius Obasanjo,Male,55,07037393852,cornelius.obasanjo@yahoo.com,Provision Store,Oyo,Rural,8.050306,3.6317,4,49,2,True,Light User,4,Excellent,423397,False,2025-06-08,Active
RTL_000713,Mark's Ventures,Mark Nnamani,Male,37,08030106181,mark.nnamani@outlook.com,Kiosk,Rivers,Urban,4.437223,6.913192,14,176,1,False,Regular User,13,Excellent,740327,False,2025-02-24,Active
RTL_000714,Samuel's Provisions,Samuel Chukwu,Female,52,08163443009,samuel.chukwu@gmail.com,Superette,Lagos,Urban,6.7014,3.554247,18,224,4,True,Regular User,14,Fair,207205,False,2024-07-16,Active
RTL_000715,Cornelius's Store,Cornelius Obi,Female,39,08053911192,cornelius.obi@yahoo.com,Mini Mart,Kano,Urban,12.175118,8.524447,19,229,4,True,Regular User,19,Good,358049,False,2024-12-07,Active
RTL_000716,Gloria's Ventures,Gloria Uche,Male,39,08152124471,gloria.uche@outlook.com,Superette,FCT,Urban,9.41004,7.303702,3,39,3,True,Regular User,12,High Risk,32818,False,2025-03-05,Active
RTL_000717,Simon's Provisions,Simon Nnamani,Female,54,09074654214,simon.nnamani@gmail.com,Provision Store,Anambra,Urban,6.555354,6.920388,9,108,2,True,Non-User,0,Excellent,418510,False,2025-01-15,Active
RTL_000718,Stephen's Provisions,Stephen Eze,Female,32,07035044271,stephen.eze@yahoo.com,Kiosk,Lagos,Urban,6.671986,3.808626,12,155,1,False,Light User,6,Good,384379,False,2024-07-30,Active
RTL_000719,Paul's Shop,Paul Ekwueme,Male,41,08056271286,paul.ekwueme@gmail.com,Provision Store,Kano,Rural,12.180731,8.102074,17,205,3,False,Regular User,12,Excellent,553043,False,2025-05-09,Active
RTL_000720,Sarah's Ventures,Sarah Akinwale,Female,63,08071741011,sarah.akinwale@outlook.com,Provision Store,Others,Urban,9.17343,9.033609,21,260,1,True,Regular User,12,Excellent,721546,False,2024-08-31,Active
RTL_000721,Peace's Mart,Peace Abiola,Male,40,08157072006,peace.abiola@yahoo.com,Kiosk,Kano,Urban,12.049116,8.279152,1,22,1,True,Light User,4,Good,479905,False,2024-08-04,Active
RTL_000722,Angela's Shop,Angela Olawale,Female,31,08115690877,angela.olawale@yahoo.com,Provision Store,Delta,Urban,5.329809,5.98491,11,138,1,True,Heavy User,23,Good,409327,False,2025-03-03,Active
RTL_000723,Agnes's Provisions,Agnes Nnamani,Male,51,09051830671,agnes.nnamani@outlook.com,Market Stall,Kano,Peri-Urban,12.194813,8.68419,8,103,1,True,Light User,7,Good,429013,False,2024-10-15,Active
RTL_000724,Juliet's Ventures,Juliet Chukwu,Female,60,09075546015,juliet.chukwu@outlook.com,Provision Store,Oyo,Rural,8.105081,4.182943,6,82,2,True,Regular User,19,Excellent,446698,False,2025-04-07,Active
RTL_000725,Comfort's Mart,Comfort Ibrahim,Female,50,08067432806,comfort.ibrahim@outlook.com,Market Stall,Rivers,Peri-Urban,5.275852,6.803469,10,126,1,True,Non-User,1,Moderate Risk,185360,False,2025-04-15,Active
RTL_000726,Juliet's Shop,Juliet Akinwale,Female,49,08146157173,juliet.akinwale@gmail.com,Mini Mart,Lagos,Urban,6.440111,3.607516,14,173,3,True,Heavy User,25,Good,364362,False,2025-01-14,Active
RTL_000727,Gabriel's Store,Gabriel Ogunleye,Male,29,08130937618,gabriel.ogunleye@outlook.com,Provision Store,Kano,Peri-Urban,11.542478,8.478416,1,13,2,False,Light User,9,Fair,236009,False,2024-08-07,Active
RTL_000728,Daniel's Mart,Daniel Abiola,Female,36,07068700505,daniel.abiola@outlook.com,Mini Mart,Kano,Urban,11.753799,8.363965,5,61,2,True,Regular User,11,Good,380672,False,2024-09-18,Active
RTL_000729,Michael's Store,Michael Ibrahim,Male,34,07031387829,michael.ibrahim@gmail.com,Mini Mart,Kano,Peri-Urban,11.515469,8.639812,12,146,3,False,Regular User,16,Good,388997,False,2025-05-28,Active
RTL_000730,Samuel's Store,Samuel Ekwueme,Female,36,08032707903,samuel.ekwueme@outlook.com,Provision Store,FCT,Peri-Urban,9.318161,7.633068,3,38,3,False,Heavy User,38,Good,312014,False,2025-04-26,Active
RTL_000731,Gloria's Shop,Gloria Ojo,Male,31,08032041792,gloria.ojo@outlook.com,Provision Store,Kano,Peri-Urban,11.606276,8.881333,11,132,2,False,Light User,5,Excellent,523844,False,2025-02-13,Active
RTL_000732,Juliet's Store,Juliet Adeyemi,Male,42,09051179931,juliet.adeyemi@gmail.com,Kiosk,Rivers,Peri-Urban,4.754903,7.295882,19,232,2,False,Regular User,19,Good,449245,False,2025-04-29,Active
RTL_000733,Cornelius's Provisions,Cornelius Okonkwo,Female,53,08166519825,cornelius.okonkwo@gmail.com,Market Stall,Kaduna,Peri-Urban,10.17273,7.22643,10,126,1,False,Heavy User,33,Fair,213908,False,2025-05-09,Active
RTL_000734,Mark's Store,Mark Okonkwo,Female,40,08052511426,mark.okonkwo@gmail.com,Kiosk,Anambra,Rural,5.743202,7.169105,16,196,2,True,Regular User,10,Fair,308371,False,2025-01-08,Active
RTL_000735,Ruth's Mart,Ruth Olawale,Female,36,08032739021,ruth.olawale@outlook.com,Kiosk,Rivers,Urban,4.895932,6.775257,15,180,1,False,Regular User,19,Good,396729,False,2024-11-01,Active
RTL_000736,Deborah's Ventures,Deborah Nnamani,Female,47,07032071002,deborah.nnamani@gmail.com,Provision Store,Lagos,Urban,6.22384,3.513015,8,103,3,True,Regular User,15,Good,396486,False,2024-12-14,Active
RTL_000737,Peace's Ventures,Peace Adeyemi,Female,26,09074672324,peace.adeyemi@outlook.com,Mini Mart,Lagos,Peri-Urban,6.213072,3.448244,6,79,5,True,Regular User,10,Fair,273989,False,2024-07-30,Active
RTL_000738,Charity's Provisions,Charity Adeyemi,Male,55,07033290927,charity.adeyemi@outlook.com,Mini Mart,Lagos,Urban,6.408174,3.020749,23,280,4,True,Heavy User,35,Moderate Risk,161764,False,2025-01-06,Active
RTL_000739,Sarah's Store,Sarah Obi,Female,29,08074560833,sarah.obi@gmail.com,Provision Store,Kano,Peri-Urban,12.417376,8.505497,9,113,1,False,Light User,3,Good,254544,False,2024-11-14,Active
RTL_000740,Sarah's Ventures,Sarah Nnamani,Female,26,08069588373,sarah.nnamani@yahoo.com,Kiosk,Kano,Peri-Urban,12.045998,8.762959,6,83,1,False,Heavy User,25,Fair,181786,False,2025-03-08,Active
RTL_000741,Esther's Store,Esther Adetokunbo,Male,51,08131277220,esther.adetokunbo@gmail.com,Kiosk,Rivers,Peri-Urban,5.212639,7.451542,21,252,1,False,Regular User,12,Good,367255,False,2024-10-01,Active
RTL_000742,Michael's Mart,Michael Akinwale,Male,34,08143645970,michael.akinwale@gmail.com,Kiosk,Delta,Peri-Urban,5.384767,6.340682,14,179,1,True,Light User,7,Good,408070,False,2024-09-15,Active
RTL_000743,Joy's Store,Joy Chukwu,Male,47,09078220781,joy.chukwu@gmail.com,Market Stall,Lagos,Urban,6.990192,2.887436,7,87,1,True,Light User,8,Good,481988,False,2024-12-02,Active
RTL_000744,Peace's Shop,Peace Adetokunbo,Male,23,08117995635,peace.adetokunbo@gmail.com,Provision Store,Lagos,Urban,6.858678,3.187992,3,39,2,True,Heavy User,39,Good,275176,False,2025-05-15,Active
RTL_000745,Stephen's Store,Stephen Okonkwo,Female,39,08163136363,stephen.okonkwo@gmail.com,Market Stall,Lagos,Peri-Urban,6.489271,3.83078,3,36,1,True,Regular User,17,Excellent,415169,False,2024-11-03,Active
RTL_000746,Cornelius's Provisions,Cornelius Ekwueme,Female,59,08057062397,cornelius.ekwueme@gmail.com,Kiosk,Kaduna,Peri-Urban,10.158848,7.682622,3,36,1,False,Light User,3,Excellent,494897,False,2024-07-22,Active
RTL_000747,Peace's Provisions,Peace Adetokunbo,Male,41,08162735435,peace.adetokunbo@gmail.com,Market Stall,Kano,Urban,11.672087,8.475066,19,228,1,True,Light User,7,Excellent,413621,False,2025-01-19,Active
RTL_000748,Benjamin's Store,Benjamin Ekwueme,Female,29,08119042177,benjamin.ekwueme@yahoo.com,Market Stall,Oyo,Peri-Urban,7.483389,3.540541,9,117,1,False,Regular User,12,Good,290878,True,2025-05-26,Active
RTL_000749,Paul's Shop,Paul Balogun,Female,33,08155349292,paul.balogun@outlook.com,Provision Store,Edo,Rural,6.076853,5.901921,13,156,1,False,Light User,4,Good,289979,False,2024-12-21,Active
